Item No.,Variant Code,Unit of Measure,Reference Type,Reference Type No.,Reference No.,Description,Description 2,Starting Date,Ending Date,Usage Data Supplier Ref. Entry No.
21067K,,CS,Bar Code,,769828664169,EACH,,2024-07-29,,
21080K,,CS,Bar Code,,28801062482218,CASE,,2024-07-29,,
21080K,,CS,Bar Code,,845502072373,EACH,,2024-07-29,,
21081K,,CS,Bar Code,,28801118253694,CASE,,2024-07-29,,
21081K,,CS,Bar Code,,8801118253690,RETAIL,,2024-07-29,,
21083K,,CS,Bar Code,,18801062008350,CASE,,2024-07-29,,
21083K,,CS,Bar Code,,845502072397,EACH,,2024-07-29,,
21084K,,CS,Bar Code,,18801062008374,CASE,,2024-07-29,,
21084K,,CS,Bar Code,,845502072403,EACH,,2024-07-29,,
21085K,,CS,Bar Code,,18801062008398,,,2025-02-12,,
21085K,,CS,Bar Code,,845502072410,RETAIL,,2025-02-12,,
21089K,,CS,Bar Code,,10845502073056,CASE,,2024-07-29,,
21089K,,CS,Bar Code,,845502073158,EACH,,2024-07-29,,
21090K,,CS,Bar Code,,10845502073049,CASE,,2024-07-29,,
21090K,,CS,Bar Code,,845502073141,EACH,,2024-07-29,,
21092K,,CS,Bar Code,,10845502041116,,,2024-12-05,,
21092K,,CS,Bar Code,,845502041119,RETAIL,,2024-12-05,,
21093K,,CS,Bar Code,,18801062890696,CASE,,2024-07-29,,
21093K,,CS,Bar Code,,8801062453672,EACH,,2024-07-29,,
21094K,,CS,Bar Code,,18801062890689,CASE,,2024-07-29,,
21094K,,CS,Bar Code,,8801062453696,EACH,,2024-07-29,,
21096K,,CS,Bar Code,,10845502073025,CASE,,2024-07-29,,
21096K,,CS,Bar Code,,845502073127,EACH,,2024-07-29,,
21097K,,CS,Bar Code,,10845502073001,CASE,,2024-07-29,,
21097K,,CS,Bar Code,,845502073103,EACH,,2024-07-29,,
21102K,,CS,Bar Code,,10769828170117,CASE,,2024-07-29,,
21102K,,CS,Bar Code,,769828170110,EACH,,2024-07-29,,
21103K,,CS,Bar Code,,10769828170018,CASE,,2024-07-29,,
21103K,,CS,Bar Code,,769828170011,EACH,,2024-07-29,,
21104K,,CS,Bar Code,,10769828170032,CASE,,2024-07-29,,
21104K,,CS,Bar Code,,769828170035,EACH,,2024-07-29,,
21105K,,CS,Bar Code,,10769828170070,CASE,,2024-07-29,,
21105K,,CS,Bar Code,,769828170073,EACH,,2024-07-29,,
21107K,,CS,Bar Code,,10769828170094,CASE,,2024-07-29,,
21107K,,CS,Bar Code,,769828170097,EACH,,2024-07-29,,
21111K,,CS,Bar Code,,18809713221134,CASE,,2024-07-29,,
21111K,,CS,Bar Code,,8809713221137,EACH,,2024-07-29,,
21112K,,CS,Bar Code,,18809713221141,CASE,,2024-07-29,,
21112K,,CS,Bar Code,,8809713221144,EACH,,2024-07-29,,
21113K,,CS,Bar Code,,18809713220045,CASE,,2024-07-29,,
21113K,,CS,Bar Code,,8809713221175,EACH,,2024-07-29,,
21114K,,CS,Bar Code,,18809713220397,CASE,,2024-07-29,,
21114K,,CS,Bar Code,,8809713221205,EACH,,2024-07-29,,
21115K,,CS,Bar Code,,18809713221127,CASE,,2024-07-29,,
21115K,,CS,Bar Code,,8809713221120,EACH,,2024-07-29,,
21116K,,CS,Bar Code,,18809713220076,CASE,,2024-07-29,,
21116K,,CS,Bar Code,,8809713221236,EACH,,2024-07-29,,
21120K,,CS,Bar Code,,18809713221226,CASE,,2024-07-29,,
21120K,,CS,Bar Code,,8809713221229,EACH,,2024-07-29,,
21121K,,CS,Bar Code,,18809713220595,CASE,,2024-07-29,,
21121K,,CS,Bar Code,,8809713220598,EACH,,2024-07-29,,
21125K,,CS,Bar Code,,18809713221493,CASE,,2024-07-29,,
21125K,,CS,Bar Code,,8809713221700,EACH,,2024-07-29,,
21127K,,CS,Bar Code,,18809713220588,,,2025-05-23,,
21127K,,CS,Bar Code,,8809713221861,,,2025-05-23,,
21151D,,CS,Bar Code,,10854611008387,,,2025-03-07,,
21151D,,CS,Bar Code,,854611008371,EACH,,2025-03-07,,
21152D,,CS,Bar Code,,10854611008385,,,2025-03-07,,
21152D,,CS,Bar Code,,854611008388,EACH,,2025-03-07,,
21153K,,CS,Bar Code,,18801068927105,CS,,2025-05-30,,
21153K,,CS,Bar Code,,8801068927115,RETAIL,,2025-05-30,,
21154K,,CS,Bar Code,,18801068927105,CS,,2025-05-30,,
21154K,,CS,Bar Code,,8801068927085,RETAIL,,2025-05-30,,
21155K,,CS,Bar Code,,18801068926368,,,2025-05-23,,
21155K,,CS,Bar Code,,8801068926361,RETAIL,,2025-05-23,,
21156D,,CS,Bar Code,,10854611008439,,,2025-05-16,,
21156D,,CS,Bar Code,,854611008432,RETAIL,,2025-05-16,,
21157D,,CS,Bar Code,,10854611008446,,,2025-05-16,,
21157D,,CS,Bar Code,,854611008449,EACH,,2025-05-16,,
21158D,,CS,Bar Code,,10854611008460,,,2025-05-16,,
21158D,,CS,Bar Code,,854611008463,EACH,,2025-05-16,,
21177K,,CS,Bar Code,,081652211778,RETAIL,,2024-07-29,,
21177K,,CS,Bar Code,,10081652211775,CASE,,2024-07-29,,
21191K,,CS,Bar Code,,10769828942097,CASE,,2024-07-29,,
21191K,,CS,Bar Code,,769828942083,RETAIL,,2024-07-29,,
21192K,,CS,Bar Code,,10769828942141,CASE,,2024-07-29,,
21192K,,CS,Bar Code,,769828942151,RETAIL,,2024-07-29,,
21193K,,CS,Bar Code,,10769828942127,CASE,,2024-07-29,,
21193K,,CS,Bar Code,,769828942137,REAIL,,2024-07-29,,
21194K,,CS,Bar Code,,10769828942103,CASE,,2024-07-29,,
21194K,,CS,Bar Code,,769828942113,RETAIL,,2024-07-29,,
21202K,,CS,Bar Code,,20769828160238,CASE,,2024-07-29,,
21202K,,CS,Bar Code,,769828160234,EACH,,2024-07-29,,
21203K,,CS,Bar Code,,20769828120454,CASE,,2024-07-29,,
21203K,,CS,Bar Code,,769828120450,EACH,,2024-07-29,,
21204K,,CS,Bar Code,,20769828120355,CASE,,2024-07-29,,
21204K,,CS,Bar Code,,769828120351,EACH,,2024-07-29,,
21205K,,CS,Bar Code,,20769828120232,CASE,,2024-07-29,,
21205K,,CS,Bar Code,,769828120238,EACH,,2024-07-29,,
21206K,,CS,Bar Code,,10769828301924,CASE,,2024-07-29,,
21206K,,CS,Bar Code,,769828301927,EACH,,2024-07-29,,
21207K,,CS,Bar Code,,10769828667167,CASE,,2024-07-29,,
21207K,,CS,Bar Code,,769828667160,EACH,,2024-07-29,,
21215K,,CS,Bar Code,,10769828120914,,,2024-07-29,,
21215K,,CS,Bar Code,,769828120917,RETAIL,,2024-07-29,,
21216K,,CS,Bar Code,,10769828120907,,,2024-07-29,,
21216K,,CS,Bar Code,,769828120900,RETAIL,,2024-07-29,,
21222K,,CS,Bar Code,,081652212225,EACH,,2024-07-29,,
21223K,,CS,Bar Code,,081652212232,EACH,,2024-07-29,,
21224K,,CS,Bar Code,,081652212249,EACH,,2024-07-29,,
21225K,,CS,Bar Code,,081652212256,EACH,,2024-07-29,,
21230J,,CS,Bar Code,,4560285761356,RETAIL,,2025-04-11,,
21230J,,CS,Bar Code,,4560285761851,,,2025-04-11,,
21231J,,CS,Bar Code,,4560285761622,RETAIL,,2025-04-11,,
21231J,,CS,Bar Code,,4560285761981,,,2025-04-11,,
21232J,,CS,Bar Code,,4560285761332,RETAIL,,2025-04-11,,
21232J,,CS,Bar Code,,4560285761837,,,2025-04-11,,
21236K,,CS,Bar Code,,18809713221141,CASE,,2024-07-29,,
21236K,,CS,Bar Code,,8809713221144,EACH,,2024-07-29,,
21247D,,CS,Bar Code,,020505003108,RETAIL,,2024-07-29,,
21247D,,CS,Bar Code,,20020505003102,,,2024-07-29,,
21248D,,CS,Bar Code,,020505003306,RETAIL,,2024-07-29,,
21248D,,CS,Bar Code,,20020505003300,,,2024-07-29,,
21249D,,CS,Bar Code,,020505003405,RETAIL,,2024-07-29,,
21249D,,CS,Bar Code,,20020505003409,,,2024-07-29,,
21250D,,CS,Bar Code,,020505003504,RETAIL,,2024-07-29,,
21250D,,CS,Bar Code,,20020505003508,,,2024-07-29,,
21251D,,CS,Bar Code,,020505003603,RETAIL,,2024-07-29,,
21251D,,CS,Bar Code,,20020505003607,,,2024-07-29,,
21252D,,CS,Bar Code,,020505003702,RETAIL,,2024-07-29,,
21252D,,CS,Bar Code,,20020505003706,,,2024-07-29,,
21274K,,CS,Bar Code,,18801068917991,,,2025-02-07,,
21274K,,CS,Bar Code,,8801068917994,RETAIL,,2025-02-07,,
21278K,,CS,Bar Code,,18801068403555,CS,,2024-07-29,,
21278K,,CS,Bar Code,,8801068077742,RETAIL,,2024-07-29,,
21279K,,CS,Bar Code,,18801068403548,CS,,2024-07-29,,
21279K,,CS,Bar Code,,8801068396072,RETAIL,,2024-07-29,,
21280K,,CS,Bar Code,,18801068923374,,,2024-07-29,,
21280K,,CS,Bar Code,,8801068923377,RETAIL,,2024-07-29,,
21281K,,CS,Bar Code,,18801068924739,,,2024-07-01,,
21281K,,CS,Bar Code,,8801068924732,RETAIL,,2024-07-01,,
21282K,,CS,Bar Code,,18801068924746,,,2024-07-01,,
21282K,,CS,Bar Code,,8801068924749,RETAIL,,2024-07-01,,
21283K,,CS,Bar Code,,18801068924722,,,2025-01-10,,
21283K,,CS,Bar Code,,8801068924725,RETAIL,,2025-01-10,,
21286K,,CS,Bar Code,,18801068924852,,,2025-01-31,,
21286K,,CS,Bar Code,,8801068924855,RETAIL,,2025-01-31,,
21287K,,CS,Bar Code,,18801068924845,,,2025-01-31,,
21287K,,CS,Bar Code,,8801068924848,RETAIL,,2025-01-31,,
21288K,,CS,Bar Code,,18801068924838,,,2025-01-31,,
21288K,,CS,Bar Code,,8801068924831,RETAIL,,2025-01-31,,
21289K,,CS,Bar Code,,18801068926061,,,2025-02-20,,
21289K,,CS,Bar Code,,8801068925395,RETAIL,,2025-02-20,,
21290K,,CS,Bar Code,,18801068406259,,,2025-02-07,,
21290K,,CS,Bar Code,,8801068406252,RETAIL,,2025-02-07,,
21291K,,CS,Bar Code,,18801068918004,,,2025-02-07,,
21291K,,CS,Bar Code,,8801068918007,RETAIL,,2025-02-07,,
21302D,,CS,Bar Code,,081652213024,EACH,,2024-07-29,,
21302D,,CS,Bar Code,,10081652213021,CASE,,2024-07-29,,
21303D,,CS,Bar Code,,081652213031,EACH,,2024-07-29,,
21303D,,CS,Bar Code,,10081652213038,CASE,,2024-07-29,,
21304D,,CS,Bar Code,,081652213048,EACH,,2024-07-29,,
21304D,,CS,Bar Code,,10081652213045,CASE,,2024-07-29,,
21306D,,CS,Bar Code,,081652213062,EACH,,2024-07-29,,
21306D,,CS,Bar Code,,10081652213069,CASE,,2024-07-29,,
21307D,,CS,Bar Code,,081652213079,EACH,,2024-07-29,,
21307D,,CS,Bar Code,,10081652213076,CASE,,2024-07-29,,
21308D,,CS,Bar Code,,081652213086,EACH,,2024-07-29,,
21308D,,CS,Bar Code,,10081652213083,CASE,,2024-07-29,,
21311D,,CS,Bar Code,,081652213116,EACH,,2024-07-29,,
21311D,,CS,Bar Code,,10081652213113,CASE,,2024-07-29,,
21312D,,CS,Bar Code,,081652213123,EACH,,2024-07-29,,
21312D,,CS,Bar Code,,10081652213120,CASE,,2024-07-29,,
21314D,,CS,Bar Code,,081652213147,EACH,,2024-07-29,,
21314D,,CS,Bar Code,,10081652213144,CASE,,2024-07-29,,
21315D,,CS,Bar Code,,081652213154,EACH,,2024-07-29,,
21315D,,CS,Bar Code,,10081652213151,CASE,,2024-07-29,,
21316D,,CS,Bar Code,,081652213161,EACH,,2024-07-29,,
21316D,,CS,Bar Code,,10081652213168,CASE,,2024-07-29,,
21350D,,CS,Bar Code,,081652213505,EACH,,2024-07-29,,
21350D,,CS,Bar Code,,10081652213502,CASE,,2024-07-29,,
21351D,,CS,Bar Code,,081652213512,EACH,,2024-07-29,,
21351D,,CS,Bar Code,,10081652213519,CASE,,2024-07-29,,
21360D,,CS,Bar Code,,081652213604,EACH,,2024-07-29,,
21360D,,CS,Bar Code,,10081652213601,CASE,,2024-07-29,,
21361D,,CS,Bar Code,,081652213611,EACH,,2024-07-29,,
21361D,,CS,Bar Code,,10081652213618,CASE,,2024-07-29,,
21363D,,CS,Bar Code,,081652213635,EACH,,2024-07-29,,
21363D,,CS,Bar Code,,10081652213632,CASE,,2024-07-29,,
21372D,,CS,Bar Code,,081652213727,EACH,,2024-07-29,,
21372D,,CS,Bar Code,,10081652213724,CASE,,2024-07-29,,
21374D,,CS,Bar Code,,081652213741,EACH,,2024-07-29,,
21374D,,CS,Bar Code,,10081652213748,CASE,,2024-07-29,,
21382D,,CS,Bar Code,,081652213826,EACH,,2024-07-29,,
21382D,,CS,Bar Code,,10081652213823,CASE,,2024-07-29,,
21384D,,CS,Bar Code,,081652213840,EACH,,2024-07-29,,
21384D,,CS,Bar Code,,10081652213847,CASE,,2024-07-29,,
21386D,,CS,Bar Code,,081652213864,RETAIL,,2024-07-29,,
21386D,,CS,Bar Code,,10081652213861,,,2024-07-29,,
22010T,,CS,Bar Code,,016229210205,EACH,,2024-07-29,,
22032T,,CS,Bar Code,,016229914455,EACH,,2024-07-29,,
23040K,,CS,Bar Code,,18801047559716,CASE,,2024-09-16,,
23040K,,CS,Bar Code,,8801047559603,RETAIL,,2024-09-16,,
23041K,,CS,Bar Code,,18801047559723,CASE,,2024-09-16,,
23041K,,CS,Bar Code,,8801047559610,RETAIL,,2024-09-16,,
23042K,,CS,Bar Code,,18801047559792,CASE,,2025-01-01,,
23042K,,CS,Bar Code,,8801047559795,RETAIL,,2025-01-01,,
23043K,,CS,Bar Code,,18801047559891,CASE,,2024-09-09,,
23043K,,CS,Bar Code,,8801047559894,RETAIL,,2024-09-09,,
23044K,,CS,Bar Code,,18801047352034,,,2024-06-30,,
23044K,,CS,Bar Code,,8801047352037,Retail,,2024-06-30,,
23045K,,CS,Bar Code,,18801047352058,,,2024-06-30,,
23045K,,CS,Bar Code,,8801047352051,Retail,,2024-06-30,,
23046K,,CS,Bar Code,,18801047400018,,,2024-06-30,,
23046K,,CS,Bar Code,,8801047400011,Retail,,2024-06-30,,
23050K,,CS,Bar Code,,081652230502,EACH,,2024-07-29,,
23050K,,CS,Bar Code,,10081652230509,CS,,2024-07-29,,
23098D,,CS,Bar Code,,697566008795,RETAIL,,2024-07-01,,
23099D,,CS,Bar Code,,697566008788,RETAIL,,2024-07-01,,
23105D,,CS,Bar Code,,01081652231058,CS,,2024-07-29,,
23105D,,CS,Bar Code,,081652231059,EA,,2024-07-29,,
23106D,,CS,Bar Code,,01081652231065,CS,,2024-07-29,,
23106D,,CS,Bar Code,,081652231066,EA,,2024-07-29,,
23107D,,CS,Bar Code,,01081652231072,CS,,2024-07-29,,
23107D,,CS,Bar Code,,081652231073,EA,,2024-07-29,,
23108D,,CS,Bar Code,,081652231080,EA,,2024-07-29,,
23109D,,CS,Bar Code,,081652231097,EACH,,2024-07-29,,
23120D,,CS,Bar Code,,10850024343259,CASE,,2024-07-29,,
23120D,,CS,Bar Code,,850024343252,EACH,,2024-07-29,,
23122D,,CS,Bar Code,,10850024343235,CASE,,2024-08-28,,
23122D,,CS,Bar Code,,850024343238,EACH,,2024-07-29,,
23123D,,CS,Bar Code,,10850024343228,CASE,,2024-07-29,,
23123D,,CS,Bar Code,,850024343221,EACH,,2024-07-29,,
23124D,,CS,Bar Code,,10850024343266,CASE,,2024-07-29,,
23124D,,CS,Bar Code,,850024343269,EACH,,2024-07-29,,
24031K,,CS,Bar Code,,10192699000441,CASE,,2024-07-29,,
24031K,,CS,Bar Code,,192699000444,RETAIL,,2024-07-29,,
24032K,,CS,Bar Code,,10192699000090,CASE,,2024-07-29,,
24032K,,CS,Bar Code,,192699000093,RETAIL,,2024-07-29,,
24033K,,CS,Bar Code,,10192699000458,CASE,,2024-07-29,,
24033K,,CS,Bar Code,,192699000451,RETAIL,,2024-07-29,,
24035K,,CS,Bar Code,,10192699000496,CASE,,2024-07-29,,
24035K,,CS,Bar Code,,192699000499,RETAIL,,2024-07-29,,
24036K,,CS,Bar Code,,10192699000748,CASE,,2024-09-27,,
24036K,,CS,Bar Code,,192699000741,RETAIL,,2024-09-27,,
24108K,,CS,Bar Code,,081652241089,EACH,,2024-07-29,,
24108K,,CS,Bar Code,,10081652241086,CASE,,2024-07-29,,
24125K,,CS,Bar Code,,10081652241253,CASE,,2024-07-29,,
24125K,,CS,Bar Code,,8809074641360,EACH,,2024-07-29,,
24126K,,CS,Bar Code,,10081652241260,CASE,,2024-07-29,,
24126K,,CS,Bar Code,,8809074641346,EACH,,2024-07-29,,
24128K,,CS,Bar Code,,10081652241284,CASE,,2024-07-29,,
24128K,,CS,Bar Code,,8809074641353,EACH,,2024-07-29,,
24129K,,CS,Bar Code,,10081652241291,CASE,,2024-07-29,,
24129K,,CS,Bar Code,,8809074641322,EACH,,2024-07-29,,
24130K,,CS,Bar Code,,10081652241307,CASE,,2024-07-29,,
24130K,,CS,Bar Code,,8809074641339,EACH,,2024-07-29,,
25001K,,CS,Bar Code,,081652250012,EACH,,2025-04-15,,
25001K,,CS,Bar Code,,10081652250019,CASE,,2025-04-15,,
25004K,,CS,Bar Code,,081652250043,EACH,,2025-04-15,,
25004K,,CS,Bar Code,,10081652250040,CASE,,2025-04-15,,
25008K,,CS,Bar Code,,081652250081,EACH,,2025-04-15,,
25008K,,CS,Bar Code,,10081652250088,CASE,,2025-04-15,,
25010K,,CS,Bar Code,,081652250104,EACH,,2025-04-15,,
25010K,,CS,Bar Code,,10081652250101,CASE,,2025-04-15,,
25012K,,CS,Bar Code,,081652250128,RETAIL,,2024-07-29,,
25012K,,CS,Bar Code,,10081652250125,,,2024-07-29,,
25014K,,CS,Bar Code,,081652250142,EACH,,2024-07-29,,
25014K,,CS,Bar Code,,10081652250149,cs,,2024-07-29,,
25016K,,CS,Bar Code,,081652250166,EACH,,2024-07-29,,
25017K,,CS,Bar Code,,081652250173,EACH,,2024-07-29,,
25019K,,CS,Bar Code,,081652250197,EACH,,2024-07-29,,
25020K,,CS,Bar Code,,081652250203,EACH,,2024-07-29,,
25022K,,CS,Bar Code,,081652250227,EACH,,2024-07-29,,
25022K,,CS,Bar Code,,10081652250224,cs,,2024-07-29,,
25023K,,CS,Bar Code,,081652250234,EACH,,2025-04-15,,
25023K,,CS,Bar Code,,10081652250231,CASE,,2025-04-15,,
25026K,,CS,Bar Code,,081652250265,EACH,,2024-07-29,,
25026K,,CS,Bar Code,,10081652250262,cs,,2024-07-29,,
25028K,,CS,Bar Code,,081652250289,EACH,,2025-04-15,,
25028K,,CS,Bar Code,,10081652250286,CASE,,2025-04-15,,
25032K,,CS,Bar Code,,081652250326,EACH,,2025-04-15,,
25032K,,CS,Bar Code,,10081652250323,CASE,,2025-04-15,,
25037K,,CS,Bar Code,,081652250371,EACH,,2024-07-29,,
25038K,,CS,Bar Code,,081652250388,EACH,,2025-04-15,,
25038K,,CS,Bar Code,,10081652250385,CASE,,2025-04-15,,
26007D,,CS,Bar Code,,081652260073,EACH,,2024-07-29,,
26007D,,CS,Bar Code,,10081652260070,CASE,,2024-07-29,,
26020C,,CS,Bar Code,,081652260202,EACH,,2024-07-29,,
26020C,,CS,Bar Code,,10081652260209,CASE,,2024-07-29,,
26021C,,CS,Bar Code,,081652260219,EACH,,2024-07-29,,
26021C,,CS,Bar Code,,10081652260216,BOX,,2024-07-29,,
26022K,,CS,Bar Code,,8802182965731,EACH,,2024-07-29,,
26023D,,CS,Bar Code,,081652260233,EACH,,2024-07-29,,
26023D,,CS,Bar Code,,10081652260230,CASE,,2024-07-29,,
26026D,,CS,Bar Code,,081652260264,EACH,,2024-07-29,,
26026D,,CS,Bar Code,,10081652260261,CASE,,2024-07-29,,
26030K,,CS,Bar Code,,18807617752266,CASE,,2024-07-29,,
26030K,,CS,Bar Code,,8807617752269,EACH,,2024-07-29,,
26031K,,CS,Bar Code,,18807617752273,CASE,,2024-07-29,,
26031K,,CS,Bar Code,,8807617752276,EACH,,2024-07-29,,
26032K,,CS,Bar Code,,18807617752280,CASE,,2024-07-29,,
26032K,,CS,Bar Code,,8807617752283,EACH,,2024-07-29,,
26040K,,CS,Bar Code,,081652260400,EACH,,2024-07-29,,
26040K,,CS,Bar Code,,10081652260407,CASE,,2024-07-29,,
27015K,,BX,Bar Code,,029882198346,CASE,,2024-07-29,,
27015K,,BX,Bar Code,,081652270157,EACH,,2024-07-29,,
27015K,,BX,Bar Code,,10081652270154,CASE,,2024-07-29,,
27015K,,CS,Bar Code,,029882198346,CASE,,2024-07-29,,
27015K,,CS,Bar Code,,081652270157,EACH,,2024-07-29,,
27015K,,CS,Bar Code,,10081652270154,CASE,,2024-07-29,,
27023K,,CS,Bar Code,,081652270232,EACH,,2024-07-29,,
27023K,,CS,Bar Code,,10081652270239,CASE,,2024-07-29,,
27024K,,CS,Bar Code,,081652270249,EACH,,2024-07-29,,
27024K,,CS,Bar Code,,10081652270246,CASE,,2024-07-29,,
27025K,,CS,Bar Code,,081652270256,EACH,,2024-07-29,,
27025K,,CS,Bar Code,,10081652270253,CASE,,2024-07-29,,
27031K,,CS,Bar Code,,081652270317,EACH,,2024-07-29,,
27031K,,CS,Bar Code,,10081652270314,CASE,,2024-07-29,,
27033K,,CS,Bar Code,,081652270331,EACH,,2024-07-29,,
27033K,,CS,Bar Code,,10081652270338,CASE,,2024-07-29,,
27041K,,CS,Bar Code,,081652270416,EACH,,2024-07-29,,
27041K,,CS,Bar Code,,10081652270413,CASE,,2024-07-29,,
27042K,,CS,Bar Code,,081652270423,EACH,,2024-07-29,,
27042K,,CS,Bar Code,,10081652270420,CASE,,2024-07-29,,
27043K,,BX,Bar Code,,081652270430,EACH,,2024-07-29,,
27043K,,BX,Bar Code,,10081652270437,CASE,,2024-07-29,,
27043K,,BX,Bar Code,,8809211846382,EACH,,2024-07-29,,
27043K,,CS,Bar Code,,081652270430,EACH,,2024-07-29,,
27043K,,CS,Bar Code,,10081652270437,CASE,,2024-07-29,,
27043K,,CS,Bar Code,,8809211846382,EACH,,2024-07-29,,
27051K,,CS,Bar Code,,081652270515,EACH,,2024-07-29,,
27051K,,CS,Bar Code,,10081652270512,CASE,,2024-07-29,,
27066K,,CS,Bar Code,,081652270669,EACH,,2024-07-29,,
27066K,,CS,Bar Code,,10081652270666,CASE,,2024-07-29,,
27080K,,CS,Bar Code,,081652270805,EA,,2024-07-29,,
27080K,,CS,Bar Code,,10081652270802,CS,,2024-07-29,,
27081K,,CS,Bar Code,,081652270812,EA,,2024-07-29,,
27081K,,CS,Bar Code,,10081652270819,EA,,2024-07-29,,
27082K,,CS,Bar Code,,081652270829,EA,,2024-07-29,,
27082K,,CS,Bar Code,,10081652270826,CS,,2024-07-29,,
27357K,,CS,Bar Code,,081652273578,EACH,,2024-07-29,,
27357K,,CS,Bar Code,,10081652273575,CASE,,2024-07-29,,
27358K,,CS,Bar Code,,081652273585,EACH,,2024-07-29,,
27358K,,CS,Bar Code,,10081652273582,CASE,,2024-07-29,,
27359K,,CS,Bar Code,,081652273592,EACH,,2024-07-29,,
27359K,,CS,Bar Code,,10081652273599,CASE,,2024-07-29,,
27360K,,CS,Bar Code,,081652273608,EACH,,2024-07-29,,
27360K,,CS,Bar Code,,10081652273605,CASE,,2024-07-29,,
27777K,,CS,Bar Code,,28809881951090,CASE,,2024-07-29,,
27777K,,CS,Bar Code,,8809881951096,RETAIL,,2024-07-29,,
27778K,,CS,Bar Code,,28809881951106,CASE,,2024-07-29,,
27778K,,CS,Bar Code,,8809881951102,RETAIL,,2024-07-29,,
27780K,,CS,Bar Code,,20850060877043,CASE,,2024-07-29,,
27780K,,CS,Bar Code,,850060877049,RETAIL,,2024-07-29,,
27781K,,CS,Bar Code,,20850060877050,CASE,,,,
27781K,,CS,Bar Code,,850060877056,RETAIL,,2024-07-29,,
27782K,,CS,Bar Code,,20850060877067,CASE,,2024-07-29,,
27782K,,CS,Bar Code,,850060877063,RETAIL,,2024-07-29,,
28032J,,CS,Bar Code,,BULK,,,2024-11-16,,
28040J,,CS,Bar Code,,BULK,,,2024-07-29,,
28062V,,CS,Bar Code,,081652280620,EACH,,2024-07-29,,
28062V,,CS,Bar Code,,10081652280627,CASE,,2024-07-29,,
28087K,,CS,Bar Code,,081652280873,EACH,,2024-07-29,,
28087K,,CS,Bar Code,,10081652280870,CASE,,2024-07-29,,
28089K,,CS,Bar Code,,081652280897,EACH,,2024-07-29,,
28089K,,CS,Bar Code,,10081652280894,CS,,2024-07-29,,
28089K,,CS,Bar Code,,10081652280897,CASE,,2024-07-29,,
28101D,,CS,Bar Code,,081652281016,EACH,,2024-07-29,,
28101D,,CS,Bar Code,,10081652281013,CASE,,2024-07-29,,
28104D,,CS,Bar Code,,081652281047,EACH,,2024-07-29,,
28104D,,CS,Bar Code,,10081652281044,CASE,,2024-07-29,,
28105D,,CS,Bar Code,,081652281054,EACH,,2024-07-29,,
28105D,,CS,Bar Code,,10081652281051,CASE,,2024-07-29,,
28106D,,CS,Bar Code,,081652281061,EACH,,2024-07-29,,
28106D,,CS,Bar Code,,10081652281068,CASE,,2024-07-29,,
28114C,,CS,Bar Code,,081652281146,EACH,,2024-07-29,,
28114C,,CS,Bar Code,,10081652281143,CASE,,2024-07-29,,
28115C,,CS,Bar Code,,081652281153,EACH,,2024-07-29,,
28115C,,CS,Bar Code,,10081652281150,CASE,,2024-07-29,,
28118K,,CS,Bar Code,,081652281184,EACH,,2024-07-29,,
28118K,,CS,Bar Code,,10081652281181,CASE,,2024-07-29,,
28119K,,CS,Bar Code,,081652281191,EACH,,2024-07-29,,
28119K,,CS,Bar Code,,10081652281198,CASE,,2024-07-29,,
29001K,,CS,Bar Code,,10857978007008,CASE,,2024-07-29,,
29001K,,CS,Bar Code,,10857978007374,CASE,,2024-07-29,,
29001K,,CS,Bar Code,,857978007001,EACH,,2024-07-29,,
29004K,,CS,Bar Code,,10857978007022,CASE,,2024-07-29,,
29004K,,CS,Bar Code,,857978007025,EACH,,2024-07-29,,
29005K,,CS,Bar Code,,10857978007046,CASE,,2024-07-29,,
29005K,,CS,Bar Code,,857978007049,EACH,,2024-07-29,,
29006K,,CS,Bar Code,,10857978007053,CASE,,2024-07-29,,
29006K,,CS,Bar Code,,857978007056,EACH,,2024-07-29,,
29007K,,CS,Bar Code,,10857978007060,CASE,,2024-07-29,,
29007K,,CS,Bar Code,,857978007063,EACH,,2024-07-29,,
29008K,,CS,Bar Code,,10857978007077,CASE,,2024-07-29,,
29008K,,CS,Bar Code,,857978007070,EACH,,2024-07-29,,
29009K,,CS,Bar Code,,10857978007084,CASE,,2024-07-29,,
29009K,,CS,Bar Code,,857978007087,EACH,,2024-07-29,,
29012K,,CS,Bar Code,,10857978007183,CASE,,2024-07-29,,
29012K,,CS,Bar Code,,857978007186,EACH,,2024-07-29,,
29013K,,CS,Bar Code,,10857978007197,CASE,,2024-07-29,,
29013K,,CS,Bar Code,,857978007193,EACH,,2024-07-29,,
29014K,,CS,Bar Code,,10857978007206,CASE,,2024-07-29,,
29014K,,CS,Bar Code,,857978007209,EACH,,2024-07-29,,
29015K,,CS,Bar Code,,10857978007213,CASE,,2024-07-29,,
29015K,,CS,Bar Code,,857978007216,EACH,,2024-07-29,,
29028K,,CS,Bar Code,,10810175060450,CASE,,2025-03-14,,
29028K,,CS,Bar Code,,810175060453,RETAIL,,2025-03-14,,
29064K,,CS,Bar Code,,081652290643,Retail,,2024-09-30,,
29064K,,CS,Bar Code,,10081652290640,,,2024-09-30,,
29096K,,CS,Bar Code,,081652290964,RETAIL,,2025-03-07,,
29096K,,CS,Bar Code,,10081652290961,CASE,,2025-03-07,,
